"nama","kategori_usaha","kategori_grup","kecamatan","alamat","rating","rating_kategori","jumlah_ulasan","popularitas","skor_potensi","label_kelayakan","latitude","longitude","telepon","website","foto_url","keyword","tanggal"
"Mandiri Elektronik","Jasa Reparasi Peralatan Rumah Tangga","Jasa Umum","Mariso","Jl. Mawas V No.12, Mamajang Luar, Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90132",4.7,"Sangat Baik",0,"Tidak Ada Ulasan",55.5,"Layak",NA,NA,"0852-9886-8086",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAE4jeeEblvb0EgbvITJuUtYYOB1qGkf0n9j78YGRRbb7_BpDjt0z_WyELQ9fRcvhF7AaxPuXCX3gESje5qNgWdJVMThaj-8vm_fM4tTTkwvnzsyiCGlnB6WbDZysj8kWIbWm2on=w800-h600-k-no","jasa servis elektronik Mariso Makassar","2026-05-05"
"Pencucian RR motor dan mobil","Tempat Pencucian Mobil","Jasa Umum","Mariso","RFQ3+VWV, Jl. Pasar Hobby, Paropo, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",4.7,"Sangat Baik",0,"Tidak Ada Ulasan",55.5,"Layak",-5.1602595,119.4548013,NA,NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGjDvcatfRQyrAPmWIndd4ZtrLpn8ENJTxX65yKw6TJRPdrqzuxZymEbMy5B4ribnx8LWGlwxE8lTAkKWB7YL7Wh8Yn4Xb2eIOk4mbuPB3xt2aVDJ8Je4883A00WX6opecNWyTLfw=w800-h600-k-no","cuci motor Mariso Makassar","2026-05-05"
"Service Ac Dan Mesin Cuci (Rifaldi Teknik)","Jasa Pembersih Saluran Udara","Jasa Umum","Mariso","Jl. Swadaya No.35, Masale, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",4.7,"Sangat Baik",0,"Tidak Ada Ulasan",55.5,"Layak",-5.1501131,119.4410683,"0877-4885-3331",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGEFBS5Oq2fhPik5izhm_o6D1M5X2neqrwdYaZR_Rhioa_7Xq8wxbx3aBhGVmZwHCqaykjfQ9iyddfH9-4hcguJtU0DYvyaJDEDPX4MdnkwNr3GmaIdbAS-EuAutSimz8Ca2jW3UWEhrQQ=w800-h600-k-no","jasa cuci ac Mariso Makassar","2026-05-05"
"Autofits Carwash","Tempat Pencucian Mobil","Jasa Umum","Mariso","Jl. DR. Ratulangi No.70, Mario, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90125",2.9,"Buruk",85,"Cukup Dikenal",54.3,"Cukup Layak",-5.1554852,119.416147,"0821-3115-9865",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHuAL9w_8RroTGdO49QPXkZxROZtYND7QtkbyV1UcOY9YD8cAunvdKx8L50U3a3JDVD4-8hMPLNzt4c5XfeRhTLYsa3RB_QZsVX-pgM0Ib38M93_7R9mybro8XNxJmfETL9lJwM=w800-h600-k-no","cuci mobil Mariso Makassar","2026-05-05"
"PT. DIRGANTARA SURYA PERSADA MAKASSAR (DSP)","Jasa Pengiriman Kargo","Jasa Umum","Mariso","Jl. Opu Daeng Risadju No.80E, Panambungan, Kec. Mariso, Kota Makassar, Sulawesi Selatan 92134",4,"Baik",1,"Baru",49,"Cukup Layak",-5.1524962,119.4131765,"(0411) 8113352",NA,"https://lh6.googleusercontent.com/proxy/tdyyt46QckFBjG5IiSQoUEsHVhwcfCIZMB_olCiEldgbLtv6HnCt1NmPKJr5DwXwzo4pXR3lzq3KfU51Ty4XC0EeVM4VYu2it3hmcN2a5J-jJxU2Pr0eQ7mgCQc3DUpdZdGAVzf6oZQWsd8DeU4TMOFAmDNMymBlYfgZBwI4jq0W=w800-h600-k-no","ekspedisi pengiriman Mariso Makassar","2026-05-05"
"J&T Cargo Makassar (Cendrawasih UPG051A)","Jasa Pengiriman","Jasa Umum","Mariso","Jl. Cendrawasih III No.14c, Panambungan, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90125",3.4,"Kurang",5,"Baru",46.4,"Cukup Layak",-5.1563052,119.4120754,"0882-9734-2977",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFjVZjbu9kTzIbW4zHZcBydoMheBMAEMzUJSkJauQYMg__gp1ni0ga70gP4eoTIi9DKXNRiDVxd70kuNzmStcaDhkli1GmAd5Hd00wxQOkaH-I5aOfpA4USiTjq2LUicn7xO6M29BXBKqir=w800-h600-k-no","ekspedisi pengiriman Mariso Makassar","2026-05-05"
"Si Cepat","Jasa Pengiriman","Jasa Umum","Mariso","Jl. Sungai Walanae No.15, Maricaya Baru, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90143",1.5,"Buruk",370,"Populer",41.8,"Cukup Layak",NA,NA,"(021) 30205050","sicepat.com","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGW9f1w-cr2J1Iso4qNThbbvLGt_Fh0gQO7kOJuWZOhgO1_B-TJzMrmtmyHwkWoi4S2j7MMTejtRGjCS4_G9RmytTgZEBcGGeEQjAEM3OrnDTtIAw9E1NRkC501zmdGgHURVBp7=w800-h600-k-no","ekspedisi pengiriman Mariso Makassar","2026-05-05"
"Frederik Taka Waron, SH","Notaris","Jasa Umum","Mariso","Jl. Sulawesi No.22, Pattunuang, Kec. Wajo, Kota Makassar, Sulawesi Selatan 90164",3,"Kurang",6,"Baru",41.3,"Cukup Layak",-5.156326,119.4166744,"(0411) 8912682",NA,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhFeD08LGD7pFdoz4plTWtzuKKhjMuF4NCdX1a9r96w3PrWjtbIgsvGpA12KeAbye-8pDL11mLeR78tmlPB0R8jZ-SADfxDzOs61u9OcLpor6f53rrvyw0krS58W4klmXgtf4HqYEfylCSZSwrZ8ioZ5_DkOGvOyCOGpKYRMdTlfXDyaK5rUXJxXhWOz6fs=w800-h600-k-no","notaris Mariso Makassar","2026-05-05"
"kurir makassar","Jasa Kurir","Jasa Umum","Mariso","BTN Minasa Upa blok J.9 no.13, rt01 rw 012, Bonto Makkio, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90222",3,"Kurang",3,"Baru",38,"Cukup Layak",-5.1660916,119.4435762,"0878-4134-0284",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGDhOf56c-5q1q40BoK2DXWDj7d68Zh_N12CTWQ_6BxR4RkPbg3A233xZ1phi72llaEpKkxJ84oNZWK4l1FNYwvYzbVopHq8zeC_ssUrp8l-v-cJGxARWk9Y56tY7lYMAygWiGNwQ=w800-h600-k-no","ekspedisi pengiriman Mariso Makassar","2026-05-05"
"Jaya Alam Perkasa. PT","Jasa Kurir","Jasa Umum","Mariso","Jl. Gagak No.28, Mariso, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90121",2.4,"Buruk",10,"Baru",34.9,"Kurang Layak",NA,NA,"(0411) 854347",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHyUgi9lY6b6yDnnBYT0547cLERJWAuLi9vwgNAvyGukJsMo9aegzyc_DxaZ37NZryFyuQeCsc8VddXOKH2ZkoTYEwqBtWxeMQBFhWy5Akgk-Ey1F9RKDjvRAKfUVNY8x7_n4ALtw=w800-h600-k-no","ekspedisi pengiriman Mariso Makassar","2026-05-05"
"Anugrah Teknik","Jasa Reparasi Kulkas","Jasa Umum","Mariso","Jl. Nuri Lama Lorong 302 No.53, Mariso, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90122",2,"Buruk",4,"Baru",24.3,"Kurang Layak",NA,NA,"0853-4290-9590",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEfsXCIw-u1os4hviv_XnyASJvqKQpiNTSaKH46hwQgFxMc0drKy6wkH59w062UAvLSTcac1yzhb_3BE8jFbqwBQF7Dyts0BQfUVP5Wjw39qY0OcwCmw3ULzob-9EUdgSicnTU=w800-h600-k-no","jasa servis elektronik Mariso Makassar","2026-05-05"
"Mandiri jaya trans","Jasa Pengiriman","Jasa Umum","Mariso","RCV5+578, Jl. Rajawali 1 Lrg. 10D, Lette, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90125",1,"Buruk",1,"Baru",4,"Kurang Layak",NA,NA,"0821-9438-3280",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHjDWV2HskavwhU8OGeEe9rQ_L-bYkacZRxYApHLfeZad-hl0OkVzFNW1sfrXDEO1cDGopVL0tmaeQgEB2m6rL_9iYOLc0HQqenkoksErcT9Snh9E9OgrLrgeadf_Cm_--zX14mPyheYE-f=w800-h600-k-no","ekspedisi pengiriman Mariso Makassar","2026-05-05"
"Premium Car Wash","Tempat Pencucian Mobil","Jasa Umum","Mariso","Jl. Pajonga Dg. Ngalle No.22, Mario, Kec. Makassar, Kota Makassar, Sulawesi Selatan 17413",1,"Buruk",1,"Baru",4,"Kurang Layak",NA,NA,NA,NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGSJXa7zk9WSYqnq-sqwUTqBmq5wvVlYcZXc0NxzVkJMfvlK9Wal9WqPaCtLX0dkpDu9dzqBaSjq7snwq1uFpgdIEXlg2_872NxXbcFSCtNQBYnYWKW8LWoi9-BFEguYFOqhzmMzA=w800-h600-k-no","cuci mobil Mariso Makassar","2026-05-05"
"Azka Salon Spa Muslimah Veteran Makassar","Salon Kecantikan","Kecantikan","Mariso","Jl. Veteran Selatan No.328, Mamajang Dalam, Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90135",4.9,"Sangat Baik",746,"Sangat Populer",96.8,"Sangat Layak",-5.1635997,119.4209156,"0821-9443-3375","instagram.com","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH0YHErdhz34byWuXAQkvSmiPG-RDeAM2FnKCWQ9lNW6FfJfls926_KrtmxsU6vyP3LmMreiLKi0a2A3fRlJktBCMkoGBjqbwsOYs8HpbaevNXKFGLiY0KsiUrJT7AA7eCPBwXg7w=w800-h600-k-no","salon kecantikan Mariso Makassar","2026-05-05"
"The Master Barbershop","Tempat Cukur Rambut","Kecantikan","Mariso","Jalan Toddopuli Raya No.46 Kelurahan Kassi Kassi Kecamatan Rappocini, Pandang, Panakkukang, Makassar City, South Sulawesi 90222",4.9,"Sangat Baik",712,"Sangat Populer",96.5,"Sangat Layak",NA,NA,"0851-0209-1809","sites.google.com","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG3DbZY3rhmrJ23CYW-UzUoSbbZZVyL992gQKUwwWfnEBxeDzcHmq7ogGO4WT4pB4peiNDoV_Nkyuhdjod8_kC1IauQwAW5lsXRG4sKzfN6rihTjxIz80h4CnkKgeskW9PG8FOJOOONvdD-=w800-h600-k-no","barbershop Mariso Makassar","2026-05-05"
"Naughty Beauty Studio","Salon Kecantikan","Kecantikan","Mariso","Jl. Sungai Saddang Baru No.24, Maradekaya Sel., Kec. Makassar, Kota Makassar, Sulawesi Selatan 90222",4.9,"Sangat Baik",530,"Sangat Populer",94.8,"Sangat Layak",-5.1474339,119.4271039,"0899-6665-869","instagram.com","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHdlu61my2ccPXKTXu0ks3dfhziIWXc4iGWwm1uPGyy2HXJHTrCVzMDINQHOD_tuW4XJ2zPFumqnYry3ghLRFRVlDh1qbiPOQficO-_VYIaNN3xrd0bpGo1rKS6vHYmDHIbkXJGsqWzgCw=w800-h600-k-no","nail art Mariso Makassar","2026-05-05"
"Naughty Beauty Studio","Salon Kecantikan","Kecantikan","Mariso","No.15 E, Jl. Sultan Hasanuddin No.15 E, Baru, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90112",4.9,"Sangat Baik",530,"Sangat Populer",94.8,"Sangat Layak",-5.1474339,119.4271039,"0852-5648-5996","lebliss.net","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEmUhBsGHRQ807bMPETqXSEXpLt1EPGWMVOekFldSNN4TDLNW0Zwt4YMD9QfxzwxGqIgZq1DFUxTYH_paaGc5B2U78bmjhsoI64Zm670ZzC_Y6h38fSWCKxznmfdiA72frCvSZK=w800-h600-k-no","nail art Mariso Makassar","2026-05-05"
"Velove Studio Nail Art Eyelash","Salon Kuku","Kecantikan","Mariso","Jl. Kijang No.33b, Maricaya, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90142",5,"Sangat Baik",402,"Populer",94.7,"Sangat Layak",-5.149155,119.419883,"0811-4155-828",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHVZfdOFuFPovJ-TW09z5nE7DMtFDX287tMGztZT5o8cvOjSmmDH-2elYVw8SxGMD7AK-0HiYfWItBttJi48hzOh-ORjBQBhzSgvcrCANwzzW8zgbx7nrOGCLCK8ggz-wdXxq-jZw1NWZlJ=w800-h600-k-no","nail art Mariso Makassar","2026-05-05"
"Cut & More Barbershop","Tempat Cukur Rambut","Kecantikan","Mariso","Jl. Badak No.29, Bonto Biraeng, Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90132",5,"Sangat Baik",293,"Populer",92.9,"Sangat Layak",NA,NA,"0851-9155-5877",NA,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHYKyoXewaeVvQfLUbimMxkw9DBUs1rgvg-Ym1DHNpzX6fCNoorfFIlvWRe3uUXnwoNl7TYSvDI5iMbtURKOqxPNApndNC52aoVX84wrWPQM684qhUKdStr2V-Bja440whb-7tIQNHKIBo=w800-h600-k-no","barbershop Mariso Makassar","2026-05-05"
"Blink Nail Art","Salon Kuku","Kecantikan","Mariso","Jl. Sungai Limboto No.43, Lajangiru, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90114",4.8,"Sangat Baik",417,"Populer",91.9,"Sangat Layak",-5.1420629,119.419256,"0818-0833-9797","instagram.com","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFOdxU_hMTb4aKQTvU3ztIjY1S4Y34UU03_Nmml8nCVO0G17MyjrRRK5ZvW4xV_pii-ot5MX6gRqzJLFBxvAUGuznmhXqXXogFAV4ofpA_PQHGy132KD36R8GK9BtURiVTy4bh=w800-h600-k-no","nail art Mariso Makassar","2026-05-05"
